id,predicition
32678,0.0
32679,0.0
32680,0.0
32681,0.0
32682,0.0
32683,0.0
32684,0.0
32685,0.0
32686,0.0
32687,0.0
32688,0.0
32689,0.0
32690,0.0
32691,0.0
32692,0.0
32693,0.0
32694,0.0
32695,0.0
32696,0.0
32697,0.0
32698,0.0
32699,0.0
32700,0.0
32701,0.0
32702,0.0
32703,0.555157542089111
32704,1.903023515036221
32705,3.962745333105839
32706,3.992747071934072
32707,5.4950936378634845
32708,5.708658067284026
32709,7.122143679964423
32710,7.62639983705228
32711,11.013917330609758
32712,16.052618968410357
32713,17.96367879973108
32714,21.730726468437975
32715,23.16468703239007
32716,30.894294260937198
32717,34.29416757901471
32718,37.02617133000474
32719,40.934787245461806
32720,41.06774579318623
32721,37.768397801960965
32722,39.25029010792981
32723,39.98504034032806
32724,41.720609652717
32725,38.68135740938111
32726,41.72762425969879
32727,43.19633052365062
32728,38.833681504051434
32729,37.74987714267643
32730,40.04972005272508
32731,38.80956995257701
32732,38.44665337786562
32733,37.07524185918474
32734,41.85459658223438
32735,40.564200419384164
32736,46.12558726209515
32737,46.9544790633769
32738,38.667193515476164
32739,37.546738782779144
32740,36.86569351586192
32741,36.11882262166641
32742,33.4827319356096
32743,31.697955122663448
32744,30.69838169206235
32745,31.8000343702781
32746,29.923171614591748
32747,25.921606140148032
32748,24.670205910489763
32749,23.45205421049745
32750,17.821745035952944
32751,14.825498116144923
32752,12.15593278358096
32753,9.62622794818768
32754,7.400044978751764
32755,4.711640265182709
32756,3.3623661094666017
32757,2.585987379331194
32758,0.5137069275654084
32759,-0.30091001506221543
32760,-0.9821098204345695
32761,-0.938158540363629
32762,0.0
32763,0.0
32764,0.0
32765,0.0
32766,0.0
32767,0.0
32768,0.0
32769,0.0
32770,0.0
32771,0.0
32772,0.0
32773,0.0
32774,0.0
32775,0.0
32776,0.0
32777,0.0
32778,0.0
32779,0.0
32780,0.0
32781,0.0
32782,0.0
32783,0.0
32784,0.0
32785,0.0
32786,0.0
32787,0.0
32788,0.0
32789,0.0
32790,0.0
32791,0.0
32792,0.0
32793,0.0
32794,0.0
32795,0.0
32796,0.0
32797,0.0
32798,0.0
32799,2.994236316196403
32800,2.8292946276514055
32801,4.731907381411035
32802,4.583924505397641
32803,6.184909334643914
32804,5.363356329633124
32805,5.749692591854293
32806,7.795326963480897
32807,9.670048160635247
32808,11.200791045098232
32809,16.265386879743478
32810,19.638357164375865
32811,23.555374833879874
32812,27.63505723552705
32813,29.578498490025083
32814,30.67158413310737
32815,31.103941470633483
32816,29.848677474086593
32817,34.247462147546294
32818,36.26581576179315
32819,35.696463237039055
32820,32.94009366122296
32821,32.556966243195795
32822,31.16429197516842
32823,33.85760587999886
32824,34.297933005853075
32825,35.04908528949566
32826,33.84359208036143
32827,33.70616590804004
32828,33.682795596947045
32829,35.002090084184886
32830,37.01819668108038
32831,34.678909347366705
32832,34.839294573189754
32833,33.506173509231154
32834,30.491835840605635
32835,31.878515886553426
32836,32.58339665719144
32837,30.72285271470667
32838,27.19385426693428
32839,23.478144965063787
32840,21.598517385963646
32841,23.78612858249813
32842,23.869929686520337
32843,19.058182656367737
32844,14.755118516082847
32845,13.367250871686617
32846,13.664580429672274
32847,11.863860905965234
32848,10.559817235284465
32849,8.860110689155952
32850,7.32119269048007
32851,6.111156233607933
32852,3.0065347603459087
32853,1.8757469207174948
32854,1.4353722955146113
32855,0.5818538432902255
32856,0.36112711515060025
32857,-0.15721342351863885
32858,-1.1007019410438932
32859,0.0
32860,0.0
32861,0.0
32862,0.0
32863,0.0
32864,0.0
32865,0.0
32866,0.0
32867,0.0
32868,0.0
32869,0.0
32870,0.0
32871,0.0
32872,0.0
32873,0.0
32874,0.0
32875,0.0
32876,0.0
32877,0.0
32878,0.0
32879,0.0
32880,0.0
32881,0.0
32882,0.0
32883,0.0
32884,0.0
32885,0.0
32886,0.0
32887,0.0
32888,0.0
32889,0.0
32890,0.0
32891,0.0
32892,0.0
32893,0.0
32894,0.0
32895,-2.4872525294875945
32896,-1.8314078676351586
32897,-1.8056267982823166
32898,-1.6629476034276767
32899,-0.7561161023628094
32900,0.3076388108064598
32901,0.9979565116792891
32902,4.694071263412021
32903,7.008839211491597
32904,10.459279158703389
32905,15.677137987473895
32906,15.811122700287237
32907,17.638577574801058
32908,21.43620836486918
32909,24.638436573372722
32910,27.51559175338314
32911,26.508731753716216
32912,28.05880019258283
32913,24.466601905806385
32914,30.621775461394744
32915,34.35414755580996
32916,32.16069421768174
32917,32.971100961020156
32918,31.736554891890293
32919,32.66581609469741
32920,31.798903817435193
32921,30.42791161692873
32922,26.184850056457513
32923,27.644803014919592
32924,25.334580073514562
32925,26.286834989635793
32926,28.46733766700039
32927,26.490970527257968
32928,27.701225918136206
32929,27.223029670749334
32930,23.533036408321568
32931,29.104048672978283
32932,30.13507178969457
32933,26.28947213345179
32934,26.176484872965702
32935,23.801230113644408
32936,20.878366352834885
32937,22.672914051120358
32938,21.283414157746336
32939,18.652408778589457
32940,17.518844028926935
32941,15.818078302951557
32942,11.009573859314836
32943,10.74797814898832
32944,7.68718394608052
32945,5.55860262511333
32946,4.043067276173517
32947,2.9441092203609447
32948,1.9850469143221423
32949,0.6970676110840712
32950,0.5851306529165233
32951,-0.7437374153390617
32952,-0.16628756734769212
32953,0.6811042456508151
32954,1.2448555959885754
32955,0.0
32956,0.0
32957,0.0
32958,0.0
32959,0.0
32960,0.0
32961,0.0
32962,0.0
32963,0.0
32964,0.0
32965,0.0
32966,0.0
32967,0.0
32968,0.0
32969,0.0
32970,0.0
32971,0.0
32972,0.0
32973,0.0
32974,0.0
32975,0.0
32976,0.0
32977,0.0
32978,0.0
32979,0.0
32980,0.0
32981,0.0
32982,0.0
32983,0.0
32984,0.0
32985,0.0
32986,0.0
32987,0.0
32988,0.0
32989,0.0
32990,0.0
32991,-0.3541377387722267
32992,0.6937557174618258
32993,1.0339120455890274
32994,1.578119483363566
32995,1.8471970595085276
32996,2.1854901962548205
32997,4.054677482379723
32998,6.77475482598007
32999,10.21247611292132
33000,12.773801652703865
33001,16.052028799972636
33002,17.63136331052483
33003,18.6673905583668
33004,21.28348686192907
33005,22.494357744441604
33006,28.660386610490704
33007,31.263535167812716
33008,33.43552545457271
33009,31.973042337260633
33010,33.571933618301316
33011,30.613402210969195
33012,30.171883880599896
33013,31.701651731047072
33014,31.926734208130465
33015,32.82359297456128
33016,33.980773725475984
33017,31.284108012918253
33018,33.09935963553229
33019,35.071757148311924
33020,34.31441972301642
33021,35.83569334191743
33022,38.192197203645506
33023,38.600124478217126
33024,35.96223663860453
33025,34.01685519038735
33026,30.528267188016397
33027,31.738356324921124
33028,27.75736705131267
33029,20.926300313787646
33030,22.710413503483217
33031,20.01762394014557
33032,20.943214033009056
33033,19.669308651875262
33034,18.51756394329665
33035,18.386272022664308
33036,18.942113623873233
33037,15.501024038616604
33038,11.877061131200685
33039,7.9942577236700645
33040,6.865986172450796
33041,4.26857203238111
33042,1.795075945151999
33043,0.22703142782358465
33044,0.7289812255491556
33045,0.1641392405123459
33046,-0.668810464801701
33047,-1.5111736075120976
33048,-2.309543693767401
33049,-2.0098936143995796
33050,-1.271784181857393
33051,0.0
33052,0.0
33053,0.0
33054,0.0
33055,0.0
33056,0.0
33057,0.0
33058,0.0
33059,0.0
33060,0.0
33061,0.0
33062,0.0
33063,0.0
33064,0.0
33065,0.0
33066,0.0
33067,0.0
33068,0.0
33069,0.0
33070,0.0
33071,0.0
33072,0.0
33073,0.0
33074,0.0
33075,0.0
33076,0.0
33077,0.0
33078,0.0
33079,0.0
33080,0.0
33081,0.0
33082,0.0
33083,0.0
33084,0.0
33085,0.0
33086,0.0
33087,-1.4378371630092273
33088,-1.956825755021942
33089,-2.123045565683059
33090,-1.542680900330605
33091,-0.8050038009503874
33092,0.19328522028773928
33093,1.9049442200286417
33094,2.857546116147343
33095,5.6141250234379365
33096,6.798701645938101
33097,8.821574139874732
33098,9.893526978122459
33099,10.216377895011885
33100,10.090542187648511
33101,10.20524755537445
33102,9.924896303168538
33103,12.742203264542788
33104,14.403775666708775
33105,16.185017191222517
33106,17.792705012355082
33107,20.259489193178567
33108,21.379065466364107
33109,20.127747570728214
33110,21.014805567986173
33111,21.726727974801786
33112,20.360972721818655
33113,20.273514045858512
33114,20.84750362275725
33115,19.620461026392746
33116,20.710388029110234
33117,21.506976289825428
33118,20.64888782109067
33119,19.07926037781068
33120,17.209808820900967
33121,16.522706155933015
33122,17.348940241152842
33123,17.353897440553745
33124,19.103500785218294
33125,17.246179426767238
33126,14.853715500288398
33127,13.744877506170468
33128,11.943382415603503
33129,10.959734172847199
33130,11.642010073534955
33131,12.289442259339646
33132,11.217877325007553
33133,10.350258179628163
33134,9.37164217247776
33135,7.171777924170354
33136,6.149659038029198
33137,3.5926668830894335
33138,1.9189764569454348
33139,0.9979192248863471
33140,0.5639824493209791
33141,-0.9829761408257999
33142,-1.8903418348089174
33143,-1.798228732563309
33144,-0.5632201662513712
33145,-2.500918474419176
33146,-2.3269621227957136
33147,0.0
33148,0.0
33149,0.0
33150,0.0
33151,0.0
33152,0.0
33153,0.0
33154,0.0
33155,0.0
33156,0.0
33157,0.0
33158,0.0
33159,0.0
33160,0.0
33161,0.0
33162,0.0
33163,0.0
33164,0.0
33165,0.0
33166,0.0
33167,0.0
33168,0.0
33169,0.0
33170,0.0
33171,0.0
33172,0.0
33173,0.0
33174,0.0
33175,0.0
33176,0.0
33177,0.0
33178,0.0
33179,0.0
33180,0.0
33181,0.0
33182,0.0
33183,0.4794152894916363
33184,1.1423179201073175
33185,1.304262640523651
33186,2.2565466615430045
33187,2.2537149854752645
33188,1.89761309163696
33189,4.692648956922486
33190,6.298303867384674
33191,8.490269151255362
33192,10.81569283311923
33193,10.519116922776027
33194,13.769883311091643
33195,18.358762347138445
33196,23.967844236938987
33197,30.284156042966703
33198,33.00021894004077
33199,35.39009688344022
33200,33.62869434157093
33201,34.181571183265454
33202,33.33714380836053
